calendarDate,isOpen,prevTradeDate,isWeekEnd,isMonthEnd,isQuarterEnd,isYearEnd
20220329,1,20220328,0,0,0,0
20220330,1,20220329,0,0,0,0
20220331,1,20220330,0,1,1,0
20220401,1,20220331,1,0,0,0
20220402,0,20220401,0,0,0,0
20220403,0,20220401,0,0,0,0
20220404,0,20220401,0,0,0,0
20220405,0,20220401,0,0,0,0
20220406,1,20220401,0,0,0,0
20220407,1,20220406,0,0,0,0
20220408,1,20220407,1,0,0,0
20220409,0,20220408,0,0,0,0
20220410,0,20220408,0,0,0,0
20220411,1,20220408,0,0,0,0
20220412,1,20220411,0,0,0,0
20220413,1,20220412,0,0,0,0
20220414,1,20220413,0,0,0,0
20220415,1,20220414,1,0,0,0
20220416,0,20220415,0,0,0,0
20220417,0,20220415,0,0,0,0
20220418,1,20220415,0,0,0,0
20220419,1,20220418,0,0,0,0
20220420,1,20220419,0,0,0,0
20220421,1,20220420,0,0,0,0
20220422,1,20220421,1,0,0,0
20220423,0,20220422,0,0,0,0
20220424,0,20220422,0,0,0,0
20220425,1,20220422,0,0,0,0
20220426,1,20220425,0,0,0,0
20220427,1,20220426,0,0,0,0
20220428,1,20220427,0,0,0,0
20220429,1,20220428,1,1,0,0
20220430,0,20220429,0,0,0,0
20220501,0,20220429,0,0,0,0
20220502,0,20220429,0,0,0,0
20220503,0,20220429,0,0,0,0
20220504,0,20220429,0,0,0,0
20220505,1,20220429,0,0,0,0
20220506,1,20220505,1,0,0,0
20220507,0,20220506,0,0,0,0
20220508,0,20220506,0,0,0,0
20220509,1,20220506,0,0,0,0
20220510,1,20220509,0,0,0,0
20220511,1,20220510,0,0,0,0
20220512,1,20220511,0,0,0,0
20220513,1,20220512,1,0,0,0
20220514,0,20220513,0,0,0,0
20220515,0,20220513,0,0,0,0
20220516,1,20220513,0,0,0,0
20220517,1,20220516,0,0,0,0
20220518,1,20220517,0,0,0,0
20220519,1,20220518,0,0,0,0
20220520,1,20220519,1,0,0,0
20220521,0,20220520,0,0,0,0
20220522,0,20220520,0,0,0,0
20220523,1,20220520,0,0,0,0
20220524,1,20220523,0,0,0,0
20220525,1,20220524,0,0,0,0
20220526,1,20220525,0,0,0,0
20220527,1,20220526,1,0,0,0
20220528,0,20220527,0,0,0,0
20220529,0,20220527,0,0,0,0
20220530,1,20220527,0,0,0,0
20220531,1,20220530,0,1,0,0
20220601,1,20220531,0,0,0,0
20220602,1,20220601,1,0,0,0
20220603,0,20220602,0,0,0,0
20220604,0,20220602,0,0,0,0
20220605,0,20220602,0,0,0,0
20220606,1,20220602,0,0,0,0
20220607,1,20220606,0,0,0,0
20220608,1,20220607,0,0,0,0
20220609,1,20220608,0,0,0,0
20220610,1,20220609,1,0,0,0
20220611,0,20220610,0,0,0,0
20220612,0,20220610,0,0,0,0
20220613,1,20220610,0,0,0,0
20220614,1,20220613,0,0,0,0
20220615,1,20220614,0,0,0,0
20220616,1,20220615,0,0,0,0
20220617,1,20220616,1,0,0,0
20220618,0,20220617,0,0,0,0
20220619,0,20220617,0,0,0,0
20220620,1,20220617,0,0,0,0
20220621,1,20220620,0,0,0,0
20220622,1,20220621,0,0,0,0
20220623,1,20220622,0,0,0,0
20220624,1,20220623,1,0,0,0
20220625,0,20220624,0,0,0,0
20220626,0,20220624,0,0,0,0
20220627,1,20220624,0,0,0,0
20220628,1,20220627,0,0,0,0
20220629,1,20220628,0,0,0,0
20220630,1,20220629,0,1,1,0
20220701,1,20220630,1,0,0,0
20220702,0,20220701,0,0,0,0
20220703,0,20220701,0,0,0,0
20220704,1,20220701,0,0,0,0
20220705,1,20220704,0,0,0,0
20220706,1,20220705,0,0,0,0
20220707,1,20220706,0,0,0,0
20220708,1,20220707,1,0,0,0
20220709,0,20220708,0,0,0,0
20220710,0,20220708,0,0,0,0
20220711,1,20220708,0,0,0,0
20220712,1,20220711,0,0,0,0
20220713,1,20220712,0,0,0,0
20220714,1,20220713,0,0,0,0
20220715,1,20220714,1,0,0,0
20220716,0,20220715,0,0,0,0
20220717,0,20220715,0,0,0,0
20220718,1,20220715,0,0,0,0
20220719,1,20220718,0,0,0,0
20220720,1,20220719,0,0,0,0
20220721,1,20220720,0,0,0,0
20220722,1,20220721,1,0,0,0
20220723,0,20220722,0,0,0,0
20220724,0,20220722,0,0,0,0
20220725,1,20220722,0,0,0,0
20220726,1,20220725,0,0,0,0
20220727,1,20220726,0,0,0,0
20220728,1,20220727,0,0,0,0
20220729,1,20220728,1,1,0,0
20220730,0,20220729,0,0,0,0
20220731,0,20220729,0,0,0,0
20220801,1,20220729,0,0,0,0
20220802,1,20220801,0,0,0,0
20220803,1,20220802,0,0,0,0
20220804,1,20220803,0,0,0,0
20220805,1,20220804,1,0,0,0
20220806,0,20220805,0,0,0,0
20220807,0,20220805,0,0,0,0
20220808,1,20220805,0,0,0,0
20220809,1,20220808,0,0,0,0
20220810,1,20220809,0,0,0,0
20220811,1,20220810,0,0,0,0
20220812,1,20220811,1,0,0,0
20220813,0,20220812,0,0,0,0
20220814,0,20220812,0,0,0,0
20220815,1,20220812,0,0,0,0
20220816,1,20220815,0,0,0,0
20220817,1,20220816,0,0,0,0
20220818,1,20220817,0,0,0,0
20220819,1,20220818,1,0,0,0
20220820,0,20220819,0,0,0,0
20220821,0,20220819,0,0,0,0
20220822,1,20220819,0,0,0,0
20220823,1,20220822,0,0,0,0
20220824,1,20220823,0,0,0,0
20220825,1,20220824,0,0,0,0
20220826,1,20220825,1,0,0,0
20220827,0,20220826,0,0,0,0
20220828,0,20220826,0,0,0,0
20220829,1,20220826,0,0,0,0
20220830,1,20220829,0,0,0,0
20220831,1,20220830,0,1,0,0
20220901,1,20220831,0,0,0,0
20220902,1,20220901,1,0,0,0
20220903,0,20220902,0,0,0,0
20220904,0,20220902,0,0,0,0
20220905,1,20220902,0,0,0,0
20220906,1,20220905,0,0,0,0
20220907,1,20220906,0,0,0,0
20220908,1,20220907,0,0,0,0
20220909,1,20220908,1,0,0,0
20220910,0,20220909,0,0,0,0
20220911,0,20220909,0,0,0,0
20220912,0,20220909,0,0,0,0
20220913,1,20220909,0,0,0,0
20220914,1,20220913,0,0,0,0
20220915,1,20220914,0,0,0,0
20220916,1,20220915,1,0,0,0
20220917,0,20220916,0,0,0,0
20220918,0,20220916,0,0,0,0
20220919,1,20220916,0,0,0,0
20220920,1,20220919,0,0,0,0
20220921,1,20220920,0,0,0,0
20220922,1,20220921,0,0,0,0
20220923,1,20220922,1,0,0,0
20220924,0,20220923,0,0,0,0
20220925,0,20220923,0,0,0,0
20220926,1,20220923,0,0,0,0
20220927,1,20220926,0,0,0,0
20220928,1,20220927,0,0,0,0
20220929,1,20220928,0,0,0,0
20220930,1,20220929,1,1,1,0
20221001,0,20220930,0,0,0,0
20221002,0,20220930,0,0,0,0
20221003,0,20220930,0,0,0,0
20221004,0,20220930,0,0,0,0
20221005,0,20220930,0,0,0,0
20221006,0,20220930,0,0,0,0
20221007,0,20220930,0,0,0,0
20221008,0,20220930,0,0,0,0
20221009,0,20220930,0,0,0,0
20221010,1,20220930,0,0,0,0
20221011,1,20221010,0,0,0,0
20221012,1,20221011,0,0,0,0
20221013,1,20221012,0,0,0,0
20221014,1,20221013,1,0,0,0
20221015,0,20221014,0,0,0,0
20221016,0,20221014,0,0,0,0
20221017,1,20221014,0,0,0,0
20221018,1,20221017,0,0,0,0
20221019,1,20221018,0,0,0,0
20221020,1,20221019,0,0,0,0
20221021,1,20221020,1,0,0,0
20221022,0,20221021,0,0,0,0
20221023,0,20221021,0,0,0,0
20221024,1,20221021,0,0,0,0
20221025,1,20221024,0,0,0,0
20221026,1,20221025,0,0,0,0
20221027,1,20221026,0,0,0,0
20221028,1,20221027,1,0,0,0
20221029,0,20221028,0,0,0,0
20221030,0,20221028,0,0,0,0
20221031,1,20221028,0,1,0,0
20221101,1,20221031,0,0,0,0
20221102,1,20221101,0,0,0,0
20221103,1,20221102,0,0,0,0
20221104,1,20221103,1,0,0,0
20221105,0,20221104,0,0,0,0
20221106,0,20221104,0,0,0,0
20221107,1,20221104,0,0,0,0
20221108,1,20221107,0,0,0,0
20221109,1,20221108,0,0,0,0
20221110,1,20221109,0,0,0,0
20221111,1,20221110,1,0,0,0
20221112,0,20221111,0,0,0,0
20221113,0,20221111,0,0,0,0
20221114,1,20221111,0,0,0,0
20221115,1,20221114,0,0,0,0
20221116,1,20221115,0,0,0,0
20221117,1,20221116,0,0,0,0
20221118,1,20221117,1,0,0,0
20221119,0,20221118,0,0,0,0
20221120,0,20221118,0,0,0,0
20221121,1,20221118,0,0,0,0
20221122,1,20221121,0,0,0,0
20221123,1,20221122,0,0,0,0
20221124,1,20221123,0,0,0,0
20221125,1,20221124,1,0,0,0
20221126,0,20221125,0,0,0,0
20221127,0,20221125,0,0,0,0
20221128,1,20221125,0,0,0,0
20221129,1,20221128,0,0,0,0
20221130,1,20221129,0,1,0,0
20221201,1,20221130,0,0,0,0
20221202,1,20221201,1,0,0,0
20221203,0,20221202,0,0,0,0
20221204,0,20221202,0,0,0,0
20221205,1,20221202,0,0,0,0
20221206,1,20221205,0,0,0,0
20221207,1,20221206,0,0,0,0
20221208,1,20221207,0,0,0,0
20221209,1,20221208,1,0,0,0
20221210,0,20221209,0,0,0,0
20221211,0,20221209,0,0,0,0
20221212,1,20221209,0,0,0,0
20221213,1,20221212,0,0,0,0
20221214,1,20221213,0,0,0,0
20221215,1,20221214,0,0,0,0
20221216,1,20221215,1,0,0,0
20221217,0,20221216,0,0,0,0
20221218,0,20221216,0,0,0,0
20221219,1,20221216,0,0,0,0
20221220,1,20221219,0,0,0,0
20221221,1,20221220,0,0,0,0
20221222,1,20221221,0,0,0,0
20221223,1,20221222,1,0,0,0
20221224,0,20221223,0,0,0,0
20221225,0,20221223,0,0,0,0
20221226,1,20221223,0,0,0,0
20221227,1,20221226,0,0,0,0
20221228,1,20221227,0,0,0,0
20221229,1,20221228,0,0,0,0
20221230,1,20221229,1,1,1,1
20221231,0,20221230,0,0,0,0
